,city,state_name,county_name,lat,lng,zips,title,link,description,published,location_match
1680,Sun,Louisiana,St. Tammany,30.6489,-89.907,70463 70427,Airglow Over the Indian Ocean,https://earthobservatory.nasa.gov/images/147367/airglow-over-the-indian-ocean,The diffuse orange and green bands of light are caused by molecules in the atmosphere that have been energized by absorbing ultraviolet radiation from the Sun.,"Thu, 08 Oct 2020 00:00:00 -0400",Sun
1698,Fire Island,New York,Suffolk,40.6781,-73.0709,11770 11772 11706 11782,"Fire Island, Cabo Verde",https://earthobservatory.nasa.gov/images/148613/fire-island-cabo-verde,Fogo is part of an active stratovolcano with a turbulent history.,"Mon, 26 Jul 2021 00:00:00 -0400",Fire Island
1705,Zephyr,Texas,Brown,31.6791,-98.7911,76890,UK to build record-breaking solar planes,https://www.bbc.co.uk/news/science-environment-44853242,The lightweight Zephyr aircraft could be used in communications and remote sensing.,"Mon, 16 Jul 2018 20:16:29 GMT",Zephyr
1719,Midwest,Wyoming,Natrona,43.4109,-106.2775,82643,AUDIO: The return of the US Midwest cicada,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-13374914,"The inch-long insects, which are sometimes mistakenly called locusts, have been reported hatching in the Midwest after a 13 year hiatus. Why are cicadas back?","Thu, 12 May 2011 14:28:27 GMT",Midwest
1720,Midwest,Wyoming,Natrona,43.4109,-106.2775,82643,Hazy Skies in the Midwest,https://earthobservatory.nasa.gov/images/148558/hazy-skies-in-the-midwest,"Smoke from Ontario, Canada, has blown south into the United States.","Mon, 12 Jul 2021 18:08:10 -0400",Midwest
1721,Whitehaven,Maryland,Wicomico,38.2705,-75.7935,21856,Cumbria coal mine: What is the controversy about?,https://www.bbc.co.uk/news/explainers-56023895?at_medium=RSSat_campaign=KARANGA,Cumbrian councillors are reviewing their support for a controversial coal mine near Whitehaven.,"Mon, 11 Apr 2022 09:10:37 GMT",Whitehaven
1750,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Innovation nation,http://www.bbc.co.uk/go/rss/int/news/-/news/business-14190215,Gulf states look beyond oil for their future,"Mon, 18 Jul 2011 23:00:50 GMT",Gulf
1751,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,BP sues for $40bn over Gulf spill,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-13152270,"BP sues Transocean, the owner of the oil rig that exploded in the Gulf of Mexico last year, for $40bn (£24.37bn) in damages.","Thu, 21 Apr 2011 01:10:22 GMT",Gulf
1752,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Whale song,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-10920352,Scientists track marine mammals to see impact of Gulf spill,"Thu, 12 Aug 2010 22:27:46 GMT",Gulf
1753,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Oiled pelican rescued from Gulf slick,http://www.bbc.co.uk/news/science-environment-10711614,BBC environment correspondent David Shukman witnesses the moment an oil-cloaked pelican was rescued.,"Wed, 21 Jul 2010 14:55:13 +0000",Gulf
1754,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf opened to further drilling,http://www.bbc.co.uk/go/rss/int/news/-/news/business-15634488,President Obama has agreed to allow further oil and gas drilling in the Gulf of Mexico and Alaska.,"Tue, 08 Nov 2011 20:27:41 GMT",Gulf
1755,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf spill 'devastated' sea life,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12520630,"The Deepwater Horizon oil spill's effects on sealife will not be fully established for a decade, says a scientist at the AAAS science conference.","Mon, 21 Feb 2011 03:02:10 GMT",Gulf
1756,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,AUDIO: Picture could 'hardly be worse' after Gulf spill,http://news.bbc.co.uk/go/rss/int/news/-/today/hi/today/newsid_9403000/9403252.stm,"Almost a year since the Gulf of Mexico oil spill, scientists at the AAAS have been discussing the shocking findings of their research into the disaster.","Mon, 21 Feb 2011 08:12:32 GMT",Gulf
1757,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf spill evidence 'destroyed',http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-16044836,Oil giant BP accuses services firm Halliburton of destroying evidence relating to the oil well blast that caused America's worst offshore oil spill.,"Tue, 06 Dec 2011 06:23:17 GMT",Gulf
1758,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,VIDEO: Plans to improve Gulf water technology,http://www.bbc.co.uk/news/business-19769041#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The entire Gulf region is reliant on desalination technology to get most of its water but it's an energy inefficient process.,"Sat, 29 Sep 2012 09:40:35 GMT",Gulf
1759,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Plastic warship sails to the Gulf,http://www.bbc.co.uk/go/rss/int/news/-/news/uk-scotland-glasgow-west-13351105,A Royal Navy warship made from plastic rather than metal leaves Faslane on the Clyde for active service in the Gulf.,"Tue, 10 May 2011 23:45:29 GMT",Gulf
1760,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf of understanding,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-10851837,Deepwater Horizon may be the biggest accidental oil release in history; but is it the baddest?,"Tue, 3 Aug 2010 16:57:08 +0000",Gulf
1761,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Searching for the Gulf oil's victims,http://www.bbc.co.uk/news/science-environment-10712213,BBC News joins a wildlife search and rescue mission,"Wed, 21 Jul 2010 15:20:49 +0000",Gulf
1762,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf leak may give climate clues,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12130970,"Almost all methane released by the Deepwater Horizon leak was swallowed by bacteria - which could help understand future climate processes in the Arctic, scientists report.","Thu, 06 Jan 2011 19:11:22 GMT",Gulf
1763,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,The cap used to slow the Gulf oil leak,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12127015,"As UK MPs cast doubt on Britain's ability to deal with a deepwater oil leak, David Shukman visits two of the ""top hats"" used by BP in spills such as the Gulf of Mexico leak.","Thu, 06 Jan 2011 17:03:46 GMT",Gulf
1764,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,BP denies sole blame for Gulf spill,http://www.bbc.co.uk/news/business-21599916#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A BP executive tells a US court the oil giant was not solely responsible for the 2010 oil spill, on the second day of a trial to determine liability.","Wed, 27 Feb 2013 09:42:49 GMT",Gulf
1765,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Illegal trade,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11086707,Stemming flow of illegal eggs and birds into the Gulf states,"Wed, 25 Aug 2010 23:11:18 GMT",Gulf
1766,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gas fuels breakdown of Gulf oil,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11312040,"Bacteria breaking down oil from the Gulf of Mexico leak have been fuelled by natural gas in the water, a study suggests.","Fri, 17 Sep 2010 04:29:34 GMT",Gulf
1767,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf oil wells 'must be plugged',http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-11320852,"The US says oil companies will soon have to plug 3,500 idle Gulf of Mexico oil wells and dismantle old kit in an effort to prevent future leaks.","Wed, 15 Sep 2010 20:16:38 GMT",Gulf
1768,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Blame shared over Gulf oil spill,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-14919696,"A US federal report finds BP, Transocean and Halliburton responsible for the Deepwater Horizon rig disaster - the worst oil spill in US history.","Wed, 14 Sep 2011 21:24:22 GMT",Gulf
1769,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Feeding frenzy,http://www.bbc.co.uk/go/rss/int/news/-/news/business-11709027,Ex-BP boss admits firm was ill-equipped for Gulf oil disaster,"Tue, 09 Nov 2010 00:07:26 GMT",Gulf
1770,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,BP 'not prepared' for Gulf spill,http://www.bbc.co.uk/go/rss/int/news/-/news/business-11709027,Ex-BP boss admits firm was ill-equipped for Gulf oil disaster,"Tue, 09 Nov 2010 00:07:26 GMT",Gulf
1771,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,BP cements damaged Gulf oil well,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-10883784,"BP finishes pumping cement into the top of its damaged Gulf of Mexico oil well as part of its ""static kill"" procedure. ","Thu, 5 Aug 2010 20:50:58 +0000",Gulf
1772,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,BP prepares to seal Gulf oil well,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-10834422,"BP says it plans to plug its oil well in the Gulf of Mexico on Tuesday, after conducting tests to see whether the ""static kill"" will work.","Mon, 2 Aug 2010 17:23:26 +0000",Gulf
1773,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf drilling returns with limits,http://www.bbc.co.uk/go/rss/int/news/-/news/business-15634485,Much has changed since Gulf of Mexico oil drilling re-started,"Wed, 09 Nov 2011 12:12:36 GMT",Gulf
1774,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Gulf oil disaster trial delayed,http://www.bbc.co.uk/go/rss/int/news/-/news/business-17171396,"The civil trial over the 2010 Deepwater Horizon oil rig disaster, which was due to start on Monday, is delayed to allow for further talks on a settlement.","Sun, 26 Feb 2012 21:54:42 GMT",Gulf
1775,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,BP pumping cement into Gulf well,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-10883784,"BP starts pumping cement into the top of its damaged Gulf of Mexico oil well as part of its ""static kill"" procedure. ","Thu, 5 Aug 2010 16:19:44 +0000",Gulf
1776,Gulf,North Carolina,Chatham,35.5597,-79.2805,27256 27252 27330,Phytoplankton Productivity Down in Gulf of Maine,https://earthobservatory.nasa.gov/images/149915/phytoplankton-productivity-down-in-gulf-of-maine,New research shows that phytoplankton in the region are about 65 percent less productive than they were two decades ago.,"Tue, 07 Jun 2022 17:44:32 -0400",Gulf
1777,Birdsong,Arkansas,Mississippi,35.461,-90.2598,72386,Birdsong phone apps 'harming' birds,http://www.bbc.co.uk/news/uk-england-dorset-22863383#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The ""harmful misuse"" of mobile phone apps that mimic birdsong can stop birds performing important tasks such as feeding their young, experts say.","Wed, 12 Jun 2013 07:40:45 GMT",Birdsong
0,,Alaska,,,,,Tsunamis linked to spread of deadly fungal disease,https://www.bbc.co.uk/news/science-environment-49885913,A huge earthquake off Alaska in the 1960s caused tsunamis that scientists say washed a tropical fungus ashore.,"Tue, 01 Oct 2019 23:00:35 GMT",Alaska
1,,Alaska,,,,,Moose on the loose as Alaska warms,http://www.bbc.co.uk/news/science-environment-36038237#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Rising temperatures and longer summers have helped the iconic Alaskan moose conquer vast new stretches of the frozen tundra.,"Thu, 14 Apr 2016 11:14:50 GMT",Alaska
2,,Alaska,,,,,Whale people ,http://www.bbc.co.uk/news/in-pictures-42399770,"A glimpse into the life the Inupiat, an indigenous community in Alaska.","Wed, 03 Jan 2018 00:35:54 GMT",Alaska
3,,Alaska,,,,,More sex for sleep deprived birds,http://www.bbc.co.uk/news/science-environment-19196936#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Sleep deprived birds appear to have greater mating success, according to a study conducted in Alaska.","Thu, 09 Aug 2012 19:14:10 GMT",Alaska
4,,Alaska,,,,,Obama push to expand Alaskan refuge,http://www.bbc.co.uk/news/science-environment-30985824#sa-ns_mchannel=rssns_source=PublicRSS20-sa,President Barack Obama is to propose setting aside the majority of Alaska's national wildlife refuge as a wilderness area.,"Mon, 26 Jan 2015 12:55:19 GMT",Alaska
5,,Alaska,,,,,Arctic fire hints at warming cue,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-14306781,"The 2007 Anaktuvuk fire in Alaska put vast amounts of carbon into the air, scientists say, suggestive of a new mechanism to reinforce climate change.","Thu, 28 Jul 2011 16:33:25 GMT",Alaska
6,,Alaska,,,,,In pictures: Tracking octopuses,http://www.bbc.co.uk/nature/17561456,"Giant Pacific octopuses, which hide for more than 90% of their day, are tracked by scientists in Alaska.","Mon, 02 Apr 2012 00:03:29 GMT",Alaska
7,,Alaska,,,,,VIDEO: Inquiry call after rig runs aground,http://www.bbc.co.uk/news/world-us-canada-20917653#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Senior members of the US Congress are demanding an inquiry after a Shell oil drilling ship ran aground off Alaska.,"Fri, 04 Jan 2013 19:01:23 GMT",Alaska
8,,Alaska,,,,,Finding Exxon Valdez oil 21 years on,http://www.bbc.co.uk/news/world-us-canada-10661883,Environmental activist Dave Janka takes Rajesh Mirchandani to see how oil from the Exxon Valdez can still be found in Alaska 21 years after the spill.,"Fri, 16 Jul 2010 10:55:25 +0000",Alaska
9,,Alaska,,,,,Tsunami 'ghost ship' sunk off US,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-17630153,The US Coast Guard uses cannon to sink a crewless Japanese ship that had drifted to Alaska after being washed away by the 2011 tsunami.,"Fri, 06 Apr 2012 03:19:34 GMT",Alaska
10,,Alaska,,,,,Polar bears given Alaska 'haven',http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-11836156,"The US government designates a huge area in Alaska as a 'critical habitat' for polar bears, raising the hopes of environmentalists.","Thu, 25 Nov 2010 05:38:04 GMT",Alaska
11,,Alaska,,,,,VIDEO: Polar bear awakes in building site,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-13081132,A polar bear and cub emerge from hibernation in Alaska to find a construction site over their den.,"Thu, 14 Apr 2011 10:36:12 GMT",Alaska
12,,Alaska,,,,,Why whales in Alaska have been so happy,https://www.bbc.co.uk/news/world-us-canada-58032702,What will happen to Alaska's whales when tourism returns to waters stilled by Covid?,"Wed, 04 Aug 2021 23:02:15 GMT",Alaska
13,,Alaska,,,,,What's a 'Science Princess' doing in Alaska?,https://www.bbc.co.uk/news/blogs-trending-49149441,Celeste Labedz's picture of herself dressed up as a princess while on a field trip researching glaciers has become a viral hit.,"Mon, 29 Jul 2019 10:55:49 GMT",Alaska
14,,Alaska,,,,,Orphaned baby otter nursed back to health,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-10900970,An orphaned baby sea otter has been rescued and nursed back to health in Alaska.,"Sat, 7 Aug 2010 03:38:02 +0000",Alaska
15,,Alaska,,,,,Polar bears given Alaska habitat,http://www.bbc.co.uk/go/rss/int/news/-/news/world-us-canada-11836156,"The US government designates a huge area in Alaska as a 'critical habitat' for polar bears, raising the hopes of environmentalists.","Thu, 25 Nov 2010 05:38:04 GMT",Alaska
16,,Alaska,,,,,Alaska: Biden to suspend Trump Arctic drilling leases,https://www.bbc.co.uk/news/world-us-canada-57322511,The president will suspend oil and gas leases in Alaska's Arctic National Wildlife Refuge.,"Wed, 02 Jun 2021 08:38:06 GMT",Alaska
17,,Alaska,,,,,A licence to kill bear cubs?,http://www.bbc.co.uk/news/magazine-40676384,"Trump is once again allowing hunters in Alaska to shoot bear cubs and hibernating bears, but is this as bad as it sounds?","Wed, 16 Aug 2017 23:05:49 GMT",Alaska
